customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUS05144,Female,1,No,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.81,4331.05,No
CUS05145,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),64.93,772.75,Yes
CUS05146,Male,0,Yes,Yes,18,Yes,No,DSL,Yes,Yes,Yes,One year,No,Electronic check,71.91,1294.32,No
CUS05147,Male,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),27.89,1141.64,No
CUS05148,Male,0,No,No,40,No,No phone service,Fiber optic,Yes,Yes,No,Month-to-month,No,Electronic check,52.96,2119.54,No
CUS05149,Male,0,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),68.73,3360.61,No
CUS05150,Male,0,Yes,No,2,No,No phone service,Fiber optic,No,No,No,Two year,Yes,Credit card (automatic),45.5,88.33,No
CUS05151,Male,0,No,No,30,No,No phone service,DSL,No,No,Yes,Month-to-month,Yes,Mailed check,53.98,1622.84,Yes
CUS05152,Female,0,Yes,Yes,14,No,No phone service,DSL,No,No,Yes,Month-to-month,No,Electronic check,115.12,1626.41,No
CUS05153,Male,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),18.52,982.16,No
CUS05154,Male,0,Yes,No,52,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.26,2512.87,Yes
CUS05155,Male,0,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No,Mailed check,76.4,3364.04,No
CUS05156,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,Mailed check,45.9,1699.77,No
CUS05157,Male,0,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,85.65,4200.26,Yes
CUS05158,Male,0,No,No,23,No,No phone service,DSL,No,No,No,Month-to-month,No,Mailed check,47.93,1097.6,No
CUS05159,Male,1,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,81.82,1307.33,No
CUS05160,Male,1,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Electronic check,102.99,1752.08,No
CUS05161,Female,1,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,83.86,3433.43,Yes
CUS05162,Male,1,No,Yes,16,Yes,No,DSL,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),22.99,370.01,No
CUS05163,Male,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,97.52,1453.22,Yes
CUS05164,Male,0,No,No,51,Yes,No,DSL,No,Yes,No,One year,Yes,Mailed check,39.28,2007.34,Yes
CUS05165,Male,0,No,No,35,Yes,No,Fiber optic,Yes,No,Yes,One year,Yes,Bank transfer (automatic),81.48,2851.05,No
CUS05166,Female,0,Yes,No,38,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,No,Electronic check,82.67,3144.93,No
CUS05167,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),98.37,2365.86,No
CUS05168,Female,0,Yes,No,41,Yes,Yes,DSL,No,No,Yes,Month-to-month,No,Bank transfer (automatic),68.58,2818.83,Yes
CUS05169,Female,0,No,Yes,20,Yes,No,DSL,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),55.6,1113.34,No
CUS05170,Female,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),69.8,4667.93,Yes
CUS05171,Female,0,No,No,58,Yes,Yes,DSL,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.58,4200.83,No
CUS05172,Female,0,Yes,Yes,29,Yes,Yes,DSL,Yes,No,No,One year,No,Credit card (automatic),100.15,2898.03,No
CUS05173,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Credit card (automatic),38.51,2160.16,Yes
CUS05174,Female,0,No,Yes,32,No,No phone service,DSL,Yes,Yes,Yes,Month-to-month,No,Mailed check,102.68,3278.72,No
CUS05175,Female,0,No,No,52,Yes,Yes,DSL,Yes,Yes,No,Two year,No,Electronic check,54.57,2836.47,No
CUS05176,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,Yes,No,Two year,Yes,Electronic check,92.39,1383.74,No
CUS05177,Female,1,Yes,Yes,48,Yes,Yes,DSL,Yes,No,Yes,One year,Yes,Bank transfer (automatic),51.57,2477.16,No
CUS05178,Female,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),88.89,359.14,Yes
CUS05179,Female,0,No,No,59,No,No phone service,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,97.92,5777.75,Yes
CUS05180,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No,Electronic check,73.81,5170.71,No
CUS05181,Female,0,No,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,79.95,4311.8,No
CUS05182,Male,0,No,No,34,Yes,Yes,DSL,Yes,Yes,No,One year,No,Mailed check,88.78,3023.62,No
CUS05183,Female,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),86.84,5905.78,No
CUS05184,Male,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),90.74,3724.14,No
CUS05185,Female,1,No,No,68,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,No,Electronic check,102.97,6999.37,Yes
CUS05186,Female,1,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.05,910.9,No
CUS05187,Male,0,No,Yes,70,Yes,No,DSL,No,No,Yes,Month-to-month,No,Bank transfer (automatic),39.47,2766.23,No
CUS05188,Female,0,No,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Electronic check,115.07,8054.18,No
CUS05189,Male,0,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),103.13,5575.03,No
CUS05190,Male,0,No,No,13,No,No phone service,DSL,Yes,No,Yes,Two year,Yes,Electronic check,77.17,1005.32,No
CUS05191,Male,0,Yes,No,54,Yes,No,Fiber optic,No,Yes,Yes,One year,Yes,Electronic check,18.82,1031.04,Yes
CUS05192,Female,0,No,No,14,Yes,No,Fiber optic,Yes,Yes,Yes,Two year,No,Mailed check,103.48,1455.07,No
CUS05193,Female,0,No,Yes,4,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,Mailed check,93.16,371.4,Yes
CUS05194,Female,1,No,No,3,Yes,No,DSL,No,Yes,Yes,One year,No,Electronic check,113.64,333.0,No
CUS05195,Male,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Bank transfer (automatic),19.32,555.92,Yes
CUS05196,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Mailed check,20.85,1079.51,No
CUS05197,Female,0,Yes,No,72,No,No phone service,Fiber optic,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.75,5019.39,Yes
CUS05198,Female,1,No,No,29,Yes,No,Fiber optic,Yes,Yes,No,One year,Yes,Electronic check,103.6,3003.77,No
CUS05199,Female,0,Yes,No,60,Yes,No,DSL,Yes,No,No,Month-to-month,No,Bank transfer (automatic),117.13,7029.39,Yes
CUS05200,Female,0,Yes,No,70,Yes,No,Fiber optic,Yes,No,Yes,One year,Yes,Electronic check,50.0,3506.87,No
CUS05201,Female,0,No,No,67,No,No phone service,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.64,1445.53,No
CUS05202,Male,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.55,2020.76,No
CUS05203,Male,1,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,One year,No,Mailed check,105.7,7403.15,Yes
CUS05204,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,64.65,4661.46,No
CUS05205,Female,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),103.33,4234.08,Yes
CUS05206,Male,0,Yes,No,28,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Credit card (automatic),62.39,1752.13,No
CUS05207,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),23.34,797.41,No
CUS05208,Male,0,No,No,44,No,No phone service,DSL,Yes,Yes,No,Month-to-month,No,Credit card (automatic),79.76,3500.9,Yes
CUS05209,Male,0,No,No,28,Yes,No,Fiber optic,No,No,Yes,One year,No,Mailed check,61.57,1720.78,No
CUS05210,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,No,Two year,Yes,Credit card (automatic),67.14,4630.28,No
CUS05211,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,Month-to-month,Yes,Mailed check,112.9,235.74,Yes
CUS05212,Male,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,63.71,3570.3,No
CUS05213,Female,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Mailed check,97.65,6344.73,No
CUS05214,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,No,Electronic check,23.89,498.2,No
CUS05215,Female,0,Yes,No,26,Yes,No,DSL,Yes,No,Yes,One year,No,Mailed check,65.9,1705.55,No
CUS05216,Female,0,Yes,No,21,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Credit card (automatic),76.67,1615.4,Yes
CUS05217,Female,0,Yes,No,48,Yes,No,Fiber optic,Yes,No,No,Month-to-month,No,Electronic check,29.32,1409.34,No
CUS05218,Male,0,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),48.22,1112.16,No
CUS05219,Male,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,91.96,2384.53,Yes
CUS05220,Female,0,No,No,35,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,36.39,1277.33,No
CUS05221,Female,0,Yes,No,16,Yes,No,DSL,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),30.85,492.41,No
CUS05222,Female,0,No,Yes,55,No,No phone service,DSL,No,Yes,No,Two year,Yes,Credit card (automatic),47.93,2632.51,No
CUS05223,Male,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,103.9,937.67,Yes
CUS05224,Female,0,Yes,No,53,Yes,No,DSL,Yes,Yes,No,One year,Yes,Mailed check,94.29,4991.37,No
CUS05225,Male,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,95.68,3541.06,No
CUS05226,Female,0,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Mailed check,50.25,149.42,Yes
CUS05227,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,Electronic check,27.89,1371.97,No
CUS05228,Female,1,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,No,Bank transfer (automatic),21.2,1276.46,No
CUS05229,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,76.62,1532.85,Yes
CUS05230,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),88.23,3089.45,No
CUS05231,Male,0,No,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),55.79,2513.54,No
CUS05232,Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,No,Two year,Yes,Mailed check,70.89,4962.25,No
CUS05233,Male,0,No,No,43,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,45.9,1969.61,No
CUS05234,Male,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,54.43,3426.68,No
CUS05235,Male,0,Yes,No,17,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.98,1540.56,Yes
CUS05236,Male,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,Yes,Two year,Yes,Mailed check,89.82,1082.47,No
CUS05237,Male,0,No,No,12,Yes,No,DSL,Yes,No,No,One year,Yes,Mailed check,20.81,251.71,No
CUS05238,Female,0,No,Yes,24,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,No,Credit card (automatic),112.42,2695.96,No
CUS05239,Female,0,Yes,Yes,4,Yes,No,DSL,No,No,No,One year,Yes,Electronic check,44.9,175.98,Yes
CUS05240,Female,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Electronic check,108.76,4134.06,No
CUS05241,Female,0,Yes,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),69.19,1930.26,No
CUS05242,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),67.92,3798.18,No
CUS05243,Male,0,No,Yes,45,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Electronic check,63.06,2837.6,Yes
CUS05244,Male,0,No,Yes,32,No,No phone service,Fiber optic,Yes,Yes,No,Two year,Yes,Electronic check,110.24,3539.89,No
CUS05245,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),38.81,351.55,No
CUS05246,Male,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,79.16,4513.05,No
CUS05247,Male,0,No,No,24,No,No phone service,DSL,Yes,Yes,No,Month-to-month,No,Credit card (automatic),49.78,1188.87,No
CUS05248,Female,0,No,No,38,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.52,4157.09,Yes
CUS05249,Female,1,No,No,15,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Mailed check,34.93,530.73,No
CUS05250,Female,1,Yes,No,59,Yes,No,Fiber optic,Yes,No,No,One year,No,Bank transfer (automatic),85.62,5049.27,No
CUS05251,Female,0,No,No,27,No,No phone service,Fiber optic,No,No,No,One year,Yes,Credit card (automatic),60.18,1625.21,No
CUS05252,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,Yes,No,One year,Yes,Mailed check,84.12,3620.12,No
CUS05253,Male,0,Yes,No,57,Yes,Yes,DSL,No,Yes,No,Two year,Yes,Bank transfer (automatic),33.76,1922.22,No
CUS05254,Male,0,Yes,No,31,No,No phone service,DSL,No,No,No,Two year,Yes,Mailed check,57.37,1775.93,No
CUS05255,Female,0,No,No,62,Yes,Yes,DSL,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),28.73,1772.64,No
CUS05256,Male,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,114.88,5048.64,No
CUS05257,Female,0,Yes,No,52,Yes,No,DSL,No,Yes,Yes,One year,Yes,Credit card (automatic),39.4,2051.73,No
CUS05258,Male,0,No,No,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),117.32,7037.01,Yes
CUS05259,Male,0,Yes,Yes,49,Yes,No,Fiber optic,No,No,No,One year,Yes,Credit card (automatic),59.85,2935.99,Yes
CUS05260,Female,0,No,No,26,Yes,No,DSL,Yes,Yes,Yes,Two year,No,Electronic check,25.15,645.98,No
CUS05261,Male,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.76,498.06,Yes
CUS05262,Male,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,One year,Yes,Credit card (automatic),77.9,155.6,Yes
CUS05263,Female,0,No,No,38,Yes,Yes,DSL,Yes,No,Yes,Two year,No,Credit card (automatic),79.47,3012.51,No
CUS05264,Male,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),70.48,4516.37,No
CUS05265,Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Electronic check,24.64,830.73,No
CUS05266,Male,0,No,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),51.15,2665.19,No
CUS05267,Male,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),53.91,2425.79,No
CUS05268,Male,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,88.48,5923.69,Yes
CUS05269,Male,0,Yes,No,21,No,No phone service,Fiber optic,Yes,Yes,Yes,One year,Yes,Electronic check,59.89,1266.93,No
CUS05270,Male,1,Yes,No,59,No,No phone service,DSL,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,75.3,4444.73,No
CUS05271,Male,0,Yes,No,5,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,No,Mailed check,46.63,239.22,No
CUS05272,Male,0,Yes,No,51,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Bank transfer (automatic),90.6,4622.76,Yes
CUS05273,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.68,1631.88,Yes
CUS05274,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Mailed check,116.85,8408.85,Yes
CUS05275,Female,0,No,Yes,28,No,No phone service,DSL,No,Yes,No,One year,Yes,Mailed check,82.15,2299.29,No
CUS05276,Male,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,32.89,1382.2,No
CUS05277,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Mailed check,89.75,2965.83,Yes
CUS05278,Female,0,Yes,No,30,Yes,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.66,2897.83,No
CUS05279,Male,0,Yes,No,45,Yes,No,DSL,Yes,Yes,Yes,Month-to-month,No,Electronic check,96.86,4361.27,Yes
CUS05280,Male,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Credit card (automatic),45.07,143.6,No
CUS05281,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,113.86,114.65,No
CUS05282,Male,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.77,69.28,Yes
CUS05283,Male,0,Yes,No,45,Yes,Yes,DSL,Yes,Yes,Yes,Month-to-month,No,Electronic check,55.98,2519.34,No
CUS05284,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.42,511.09,No
CUS05285,Male,0,No,Yes,37,Yes,Yes,DSL,Yes,Yes,Yes,One year,Yes,Mailed check,56.49,2089.5,No
CUS05286,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.72,1367.78,No
CUS05287,Female,0,Yes,No,71,No,No phone service,DSL,No,No,No,Month-to-month,Yes,Electronic check,82.5,5858.88,Yes
CUS05288,Male,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.25,458.09,No
CUS05289,Female,0,No,No,67,Yes,No,Fiber optic,No,No,Yes,One year,Yes,Bank transfer (automatic),79.58,5331.33,Yes
CUS05290,Male,0,Yes,No,52,Yes,No,DSL,Yes,No,Yes,One year,Yes,Bank transfer (automatic),41.41,2158.06,No
CUS05291,Male,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.91,1935.08,No
CUS05292,Female,0,No,No,38,Yes,No,DSL,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52.7,2002.09,No
CUS05293,Female,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),82.1,2872.49,No
CUS05294,Male,0,Yes,No,57,Yes,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),75.82,4320.91,Yes
CUS05295,Female,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),86.05,1202.48,No
CUS05296,Female,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,109.9,,No
CUS05297,Male,0,No,No,8,Yes,No,Fiber optic,Yes,No,No,Month-to-month,No,Electronic check,38.33,315.02,No
CUS05298,Male,0,No,No,22,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Credit card (automatic),59.34,1303.37,No
CUS05299,Male,0,No,No,51,Yes,No,DSL,Yes,No,No,Month-to-month,No,Mailed check,44.58,2274.93,No
CUS05300,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),76.63,1916.27,No
CUS05301,Female,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,No,Two year,No,Bank transfer (automatic),46.34,2734.42,No
CUS05302,Female,1,No,No,17,No,No phone service,Fiber optic,No,Yes,No,Month-to-month,Yes,Mailed check,73.8,1257.0,Yes
CUS05303,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Credit card (automatic),100.32,5715.08,Yes
CUS05304,Male,0,No,No,64,Yes,No,Fiber optic,Yes,No,No,Two year,Yes,Credit card (automatic),73.09,4684.77,No
CUS05305,Female,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,101.81,6918.48,No
CUS05306,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Credit card (automatic),79.14,1028.0,Yes
CUS05307,Female,0,No,Yes,45,Yes,No,DSL,No,No,No,Month-to-month,Yes,Electronic check,105.03,4720.42,Yes
CUS05308,Male,1,No,No,68,Yes,No,DSL,Yes,No,No,One year,Yes,Bank transfer (automatic),111.04,7555.21,No
CUS05309,Male,0,Yes,No,31,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.78,2127.57,No
CUS05310,Male,0,Yes,No,50,Yes,No,DSL,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),97.06,4856.78,No
CUS05311,Female,0,No,No,68,No,No phone service,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Mailed check,64.88,4413.16,No
CUS05312,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Electronic check,88.52,1240.16,No
CUS05313,Male,0,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.75,1136.58,No
CUS05314,Female,0,No,No,70,Yes,No,Fiber optic,Yes,No,No,Two year,No,Mailed check,114.69,8025.28,Yes
CUS05315,Male,0,No,No,68,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,No,Credit card (automatic),107.43,7312.57,No
CUS05316,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,One year,No,Mailed check,107.33,1500.7,No
CUS05317,Female,0,No,No,29,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,46.13,1339.93,No
CUS05318,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),46.32,1064.39,No
CUS05319,Male,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,No,Electronic check,58.26,1983.93,No
CUS05320,Female,0,No,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,106.02,7204.35,No
CUS05321,Male,0,No,Yes,11,Yes,No,Fiber optic,No,Yes,Yes,One year,Yes,Credit card (automatic),103.86,1143.0,No
CUS05322,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Credit card (automatic),46.95,2112.84,Yes
CUS05323,Female,0,Yes,No,68,Yes,No,DSL,Yes,Yes,Yes,Month-to-month,No,Mailed check,72.18,4910.42,No
CUS05324,Female,0,No,No,35,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,No,Electronic check,65.52,2295.23,No
